CODIGO_LINHA;NOME_LINHA;NOME_ITINERARIO;ITINERARIO_PROVISORIO_A_PARTIR_DE;ITINERARIO_PROVISORIO_DATA_INICIO;ITINERARIO_PROVISORIO_DATA_FIM;CODIGO_PARADA;LOGRADOURO;BAIRRO;LATITUDE;LONGITUDE;CODIGO_SENTIDO;SENTIDO;ORDEM_TPR;ORDEM_PRT
645;Av. Norte (Macaxeira);Principal;;;;110007;Avenida Norte;Casa Amarela;-8 1 14.88;-34 55 23.17;1;Terminal para Ponto de Retorno;8;0
645;Av. Norte (Macaxeira);Principal;;;;110008;Avenida Norte;Casa Amarela;-8 1 15.92;-34 55 13.32;1;Terminal para Ponto de Retorno;9;0
645;Av. Norte (Macaxeira);Principal;;;;110009;Avenida Norte;Casa Amarela;-8 1 16.68;-34 55 4.79;1;Terminal para Ponto de Retorno;10;0
645;Av. Norte (Macaxeira);Principal;;;;110010;Avenida Norte;Casa Amarela;-8 1 20.87;-34 54 54.01;1;Terminal para Ponto de Retorno;11;0
645;Av. Norte (Macaxeira);Principal;;;;110011;Avenida Norte;Casa Amarela;-8 1 23.90;-34 54 49.12;1;Terminal para Ponto de Retorno;12;0
645;Av. Norte (Macaxeira);Principal;;;;110012;Avenida Norte;Casa Amarela;-8 1 28.57;-34 54 37.45;1;Terminal para Ponto de Retorno;13;0
645;Av. Norte (Macaxeira);Principal;;;;110013;Avenida Norte;Casa Amarela;-8 1 32.07;-34 54 24.76;1;Terminal para Ponto de Retorno;14;0
645;Av. Norte (Macaxeira);Principal;;;;110014;Avenida Norte;Tamarineira;-8 1 38.13;-34 54 14.77;1;Terminal para Ponto de Retorno;15;0
645;Av. Norte (Macaxeira);Principal;;;;110015;Avenida Norte;Tamarineira;-8 1 45.39;-34 54 4.16;1;Terminal para Ponto de Retorno;16;0
645;Av. Norte (Macaxeira);Principal;;;;110016;Avenida Norte;Tamarineira;-8 1 50.21;-34 53 57.18;1;Terminal para Ponto de Retorno;17;0
645;Av. Norte (Macaxeira);Principal;;;;110017;Avenida Norte;Rosarinho;-8 1 56.91;-34 53 50.18;1;Terminal para Ponto de Retorno;18;0
645;Av. Norte (Macaxeira);Principal;;;;110018;Avenida Norte;Encruzilhada;-8 2 5.58;-34 53 44.89;1;Terminal para Ponto de Retorno;19;0
645;Av. Norte (Macaxeira);Principal;;;;110019;Avenida Norte;Encruzilhada;-8 2 17.29;-34 53 35.10;1;Terminal para Ponto de Retorno;20;0
645;Av. Norte (Macaxeira);Principal;;;;110020;Avenida Norte;Espinheiro;-8 2 21.21;-34 53 24.62;1;Terminal para Ponto de Retorno;21;0
645;Av. Norte (Macaxeira);Principal;;;;110021;Avenida Norte;Espinheiro;-8 2 23.12;-34 53 16.70;1;Terminal para Ponto de Retorno;22;0
645;Av. Norte (Macaxeira);Principal;;;;110022;Avenida Norte;Espinheiro;-8 2 28.00;-34 53 10.42;1;Terminal para Ponto de Retorno;23;0
645;Av. Norte (Macaxeira);Principal;;;;110023;Avenida Norte;Santo Amaro;-8 2 38.98;-34 52 55.46;1;Terminal para Ponto de Retorno;24;0
645;Av. Norte (Macaxeira);Principal;;;;110024;Avenida Norte;Santo Amaro;-8 2 42.77;-34 52 48.38;1;Terminal para Ponto de Retorno;25;0
645;Av. Norte (Macaxeira);Principal;;;;110025;Avenida Norte;Santo Amaro;-8  2 49.38;-34  52 40.00;1;Terminal para Ponto de Retorno;26;0
645;Av. Norte (Macaxeira);Principal;;;;110028;Avenida Norte;Santo Amaro;-8  2 46.68;-34 52 42.41;2;Ponto de Retorno para Terminal;0;10
645;Av. Norte (Macaxeira);Principal;;;;110029;Avenida Norte;Santo Amaro;-8  2 43.06;-34 52 46.85;2;Ponto de Retorno para Terminal;0;11
645;Av. Norte (Macaxeira);Principal;;;;110030;Avenida Norte;Santo Amaro;-8   2 38.12;-34 52 55.53;2;Ponto de Retorno para Terminal;0;12
645;Av. Norte (Macaxeira);Principal;;;;110031;Avenida Norte;João  de Barro;-8 2 24.05;-34 53 13.82;2;Ponto de Retorno para Terminal;0;13
645;Av. Norte (Macaxeira);Principal;;;;110034;Avenida Norte;Encruzilhada;-8 2 16.30;-34 53 35.48;2;Ponto de Retorno para Terminal;0;14
645;Av. Norte (Macaxeira);Principal;;;;110035;Avenida Norte;Rosarinho;-8 2 4.63;-34 53 44.76;2;Ponto de Retorno para Terminal;0;15
645;Av. Norte (Macaxeira);Principal;;;;110036;Avenida Norte;Rosarinho;-8  1 58.65;-34 53 48.09;2;Ponto de Retorno para Terminal;0;16
645;Av. Norte (Macaxeira);Principal;;;;110037;Avenida Norte;Tamarineira;-8  1 49.28;-34 53 57.31;2;Ponto de Retorno para Terminal;0;17
645;Av. Norte (Macaxeira);Principal;;;;110038;Avenida Norte;Tamarineira;-8 1 42.16;-34 54 7.70;2;Ponto de Retorno para Terminal;0;18
645;Av. Norte (Macaxeira);Principal;;;;110039;Avenida Norte;Mangabeira;-8 1 37.92;-34 54 13.95;2;Ponto de Retorno para Terminal;0;19
645;Av. Norte (Macaxeira);Principal;;;;110040;Avenida Norte;Tamarineira;-8 1 32.53;-34 54 22.09;2;Ponto de Retorno para Terminal;0;20
645;Av. Norte (Macaxeira);Principal;;;;110041;Avenida Norte;Mangabeira;-8 1 28.47;-34 54 35.26;2;Ponto de Retorno para Terminal;0;21
645;Av. Norte (Macaxeira);Principal;;;;110042;Avenida Norte;Casa Amarela;-8 1 24.00;-34 54 47.77;2;Ponto de Retorno para Terminal;0;22
645;Av. Norte (Macaxeira);Principal;;;;110043;Avenida Norte;Casa Amarela;-8 1 20.47;-34 54 53.50;2;Ponto de Retorno para Terminal;0;23
645;Av. Norte (Macaxeira);Principal;;;;110044;Avenida Norte;Casa Amarela;-8 1 17.05;-34 55 0.70;2;Ponto de Retorno para Terminal;0;24
645;Av. Norte (Macaxeira);Principal;;;;110045;Avenida Norte;Casa Amarela;-8 1 15.46;-34 55 12.06;2;Ponto de Retorno para Terminal;0;25
645;Av. Norte (Macaxeira);Principal;;;;110046;Avenida Norte;Casa Amarela;-8  1 13.92;-34 55 25.45;2;Ponto de Retorno para Terminal;0;26
645;Av. Norte (Macaxeira);Principal;;;;110047;Avenida Norte;Casa Amarela;-8 1 12.29;-34 55 34.17;2;Ponto de Retorno para Terminal;0;27
645;Av. Norte (Macaxeira);Principal;;;;110048;Avenida Norte;Macaxeira;-8 1 6.19;-34 55 41.72;2;Ponto de Retorno para Terminal;0;28
645;Av. Norte (Macaxeira);Principal;;;;110049;Avenida Norte;Macaxeira;-8 0 59.75;-34 55 47.70;2;Ponto de Retorno para Terminal;0;29
645;Av. Norte (Macaxeira);Principal;;;;110050;Avenida Norte;Macaxeira;-8 0 50.60;-34 55 53.55;2;Ponto de Retorno para Terminal;0;30
645;Av. Norte (Macaxeira);Principal;;;;110051;Avenida Norte;Macaxeira;-8 0 43.43;-34 55 59.00;2;Ponto de Retorno para Terminal;0;31
645;Av. Norte (Macaxeira);Principal;;;;110052;Avenida Norte;Macaxeira;-8 0 36.37;-34 56 8.68;2;Ponto de Retorno para Terminal;0;32
645;Av. Norte (Macaxeira);Principal;;;;180031;Avenida Martins de Barros;Santo Antônio;-8 3 52.07;-34 52 34.66;2;Ponto de Retorno para Terminal;0;2
645;Av. Norte (Macaxeira);Principal;;;;180074;Rua do Hospício;Boa vista;-8 3 31.20;-34 52 59.76;2;Ponto de Retorno para Terminal;0;5
645;Av. Norte (Macaxeira);Principal;;;;180085;Rua do Hospício;Santo Amaro;-8 3 25.56;-34 52 58.46;1;Terminal para Ponto de Retorno;29;0
645;Av. Norte (Macaxeira);Principal;;;;180086;Rua do Hospício;Santo Amaro;- 08 03.389;-  34  52.955;2;Ponto de Retorno para Terminal;0;6
645;Av. Norte (Macaxeira);Principal;;;;180103;Avenida Cruz Cabugá;Santo Amaro;-8 3 15.10;-34 52 54.34;2;Ponto de Retorno para Terminal;0;7
645;Av. Norte (Macaxeira);Principal;;;;180104;Avenida Cruz Cabugá;Santo Amaro;-8 3 5.87;-34 52 47.22;2;Ponto de Retorno para Terminal;0;8
645;Av. Norte (Macaxeira);Principal;;;;180105;Avenida Cruz Cabugá;Santo Amaro;-8 2 58.30;-34 52 41.77;2;Ponto de Retorno para Terminal;0;9
645;Av. Norte (Macaxeira);Principal;;;;180120;Avenida Cruz Cabugá;Santo Amaro;- 08 03.017;- 34 52.740;1;Terminal para Ponto de Retorno;27;0
645;Av. Norte (Macaxeira);Principal;;;;180221;Avenida Dantas Barreto;Santo Antônio;-8 3 51.73;-34 52 43.13;3;Dois Sentidos;31;1
645;Av. Norte (Macaxeira);Principal;;;;180266;Rua Siqueira Campos;Santo Antônio;-8 3 46.16;-34 52 36.52;2;Ponto de Retorno para Terminal;0;3
645;Av. Norte (Macaxeira);Principal;;;;180297;Avenida Guararapes;Santo Antônio;-8 3 45.78;-34 52 48.18;2;Ponto de Retorno para Terminal;0;4
