route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","block_id","shape_id"
"1727004","0","1727004_volta_0_0","Americana (Terminal Rodoviario Francisco Luiz Bendilatti)",,"1",,"1727004_volta"
"1799008","0","1799008_ida_0_0","Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"0",,"1799008_ida"
"1799008","0","1799008_volta_0_0","Paulinia (Conjunto Habitacional Tereza Z. Vedovelo)",,"1",,"1799008_volta"
"1836006","0","1836006_volta_0_0","Sumare (Jardim Nova Terra)",,"1",,"1836006_volta"
"1840009","0","1840009_ida_0_0",,,"0",,"1840009_ida"
"1860007","0","1860007_volta_0_0","Vinhedo (Terminal Rodoviario de Vinhedo)",,"1",,"1860007_volta"
"1894003","0","1894003_circular_0_0","Valinhos (Terminal Rodoviario Mario Rolim Telles) Campinas (Trevo da Bosch) (Circular)",,"0",,"1894003_circular"
"1894024","0","1894024_ida_0_0","Sao Vicente (Itarare)",,"0",,"1894024_ida"
"1894024","0","1894024_volta_0_0","Peruibe (Terminal Rodoviario de Peruibe)",,"1",,"1894024_volta"
"1906003","0","1906003_ida_0_0","Vinhedo (Terminal Rodoviario de Vinhedo)",,"0",,"1906003_ida"
"1906003","0","1906003_volta_0_0","Valinhos (Terminal Rodoviario Mario Rolim Telles)",,"1",,"1906003_volta"
"1919023","0","1919023_volta_0_0","Praia Grande (Term. Rod. e Urbano Tatico Francisco Gomes da Silva)",,"1",,"1919023_volta"
"1919023","0","1919023_ida_0_0","Cubatao (Usiminas)",,"0",,"1919023_ida"
"1928006","0","1928006_ida_0_0","Campinas (Jardim Sao Domingos)",,"0",,"1928006_ida"
"1928006","0","1928006_volta_0_0","Vinhedo (Terminal Rodoviario de Vinhedo)",,"1",,"1928006_volta"
"1956016","0","1956016_ida_0_0","Santos (Ponta da Praia)",,"0",,"1956016_ida"
"1956016","0","1956016_volta_0_0","Cubatao (Jardim  Caraguata)",,"1",,"1956016_volta"
"1959011","0","1959011_volta_0_0","Vinhedo (Terminal Rodoviario de Vinhedo)",,"1",,"1959011_volta"
"1959011","0","1959011_ida_0_0","Campinas (Jardim Campineiro)",,"0",,"1959011_ida"
"1960007","0","1960007_ida_0_0","Vinhedo (Terminal Rodoviario de Vinhedo)",,"0",,"1960007_ida"
"1960007","0","1960007_volta_0_0","Valinhos (Terminal Rodoviario Mario Rolim Telles)",,"1",,"1960007_volta"
"1965007","0","1965007_ida_0_0","Campinas (Jardim Campo Belo)",,"0",,"1965007_ida"
"1965007","0","1965007_volta_0_0","Vinhedo (Terminal Rodoviario de Vinhedo)",,"1",,"1965007_volta"
"1976011","0","1976011_ida_0_0","Campinas (Estacao de Transferencia Expedicionarios)",,"0",,"1976011_ida"
"1976011","0","1976011_volta_0_0","Vinhedo (Terminal Rodoviario de Vinhedo)",,"1",,"1976011_volta"
"1997020","0","1997020_ida_0_0","Santos (Ponta da Praia)",,"0",,"1997020_ida"
"1997020","0","1997020_volta_0_0","Cubatao (Jardim Nova Republica)",,"1",,"1997020_volta"
"1999026","0","1999026_ida_0_0","Cubatao (Usiminas)",,"0",,"1999026_ida"
"1999026","0","1999026_volta_0_0","Praia Grande (Terminal Rodoviario e Urbano Tatico Francisco Gomes da Silva)",,"1",,"1999026_volta"
"2008010","0","2008010_ida_0_0","Cubatao (Usiminas)",,"0",,"2008010_ida"
"2008010","0","2008010_volta_0_0","Sao Vicente (Parque das Bandeiras Gleba II)",,"1",,"2008010_volta"
"2008016","0","2008016_volta_0_0","Praia Grande (Jardim Samambaia)",,"1",,"2008016_volta"
"2008016","0","2008016_ida_0_0","Santos (Paqueta)",,"0",,"2008016_ida"
"2010006","0","2010006_volta_0_0","Vinhedo (Terminal Rodoviario de Vinhedo)",,"1",,"2010006_volta"
"2010006","0","2010006_ida_0_0","Campinas (Aeroporto Internacional de Viracopos)",,"0",,"2010006_ida"
"2014009","0","2014009_volta_0_0","Cubatao (Fabril)",,"1",,"2014009_volta"
"2014009","0","2014009_ida_0_0","Santos (Ponta da Praia)",,"0",,"2014009_ida"
"2025003","0","2025003_ida_0_0",,,"0",,"2025003_ida"
"2052008","0","2052008_volta_0_0","Vinhedo (Terminal Rodoviario de Vinhedo)",,"1",,"2052008_volta"
"2052008","0","2052008_ida_0_0","Campinas (Unicamp)",,"0",,"2052008_ida"
"2111004","0","2111004_ida_0_0","Campinas (Shopping Parque Dom Pedro I)",,"0",,"2111004_ida"
"2111004","0","2111004_volta_0_0","Vinhedo (Terminal Rodoviario de Vinhedo)",,"1",,"2111004_volta"
"2124014","0","2124014_volta_0_0","Sao Vicente (Humaita)",,"1",,"2124014_volta"
"2124014","0","2124014_ida_0_0","Praia Grande (Terminal Rodoviario e Urbano Tude Bastos)",,"0",,"2124014_ida"
"2129013","0","2129013_circular_0_0","Sao Vicente (Japui) Santos (Praca dos Andradas) (Circular)",,"0",,"2129013_circular"
"2175022","0","2175022_ida_0_0","Cubatao (Usiminas)",,"0",,"2175022_ida"
"2175022","0","2175022_volta_0_0","Sao Vicente (Humaita)",,"1",,"2175022_volta"
"2215007","0","2215007_ida_0_0","Santos (Ponta da Praia)",,"0",,"2215007_ida"
"2215007","0","2215007_volta_0_0","Cubatao (Usiminas)",,"1",,"2215007_volta"
"2237006","0","2237006_circular_0_0","Sao Vicente (Nautica III) Santos (Terminal Municipal do Valongo) (Circular)",,"0",,"2237006_circular"
"3553491","0","3553491_ida_0_0","Sao Paulo (Metro Armenia)",,"0",,"3553491_ida"
"3553491","0","3553491_volta_0_0","Sao Paulo (Sao Miguel Paulista)",,"1",,"3553491_volta"
"4703253","0","4703253_ida_0_0","Campinas (Campinas Shopping Center)",,"0",,"4703253_ida"
"4703253","0","4703253_volta_0_0","Hortolandia (Terminal Metropolitano de Hortolandia)",,"1",,"4703253_volta"
"4993275","0","4993275_ida_0_0","Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"0",,"4993275_ida"
"4993275","0","4993275_volta_0_0","Sumare (Terminal Rodoviario de Sumare)",,"1",,"4993275_volta"
"5265922","0","5265922_ida_0_0","Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"0",,"5265922_ida"
"5265922","0","5265922_volta_0_0","Sumare (Jardim Lucelia)",,"1",,"5265922_volta"
"5581133","0","5581133_ida_0_0","Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"0",,"5581133_ida"
"5581133","0","5581133_volta_0_0","Hortolandia (Parque do Horto)",,"1",,"5581133_volta"
"5772944","0","5772944_ida_0_0","Campinas (Terminal Metropolitano Prefeito Magalhaes Teixeira)",,"0",,"5772944_ida"
"5772944","0","5772944_volta_0_0","Hortolandia (Terminal Metropolitano Hortolandia)",,"1",,"5772944_volta"
"5801044","0","5801044_volta_0_0","Americana (Centro)",,"1",,"5801044_volta"
"5801044","0","5801044_ida_0_0","Campinas (Terminal Multimodal Ramos de Azevedo)",,"0",,"5801044_ida"
"6047659","0","6047659_ida_0_0","Santana de Parnaiba (Residencial Burle Marx)",,"0",,"6047659_ida"
"6047659","0","6047659_volta_0_0","Itapevi (Jardim Bela Vista)",,"1",,"6047659_volta"
"7054256","0","7054256_volta_0_0","Santana de Parnaiba (Residencial Villa Velha)",,"1",,"7054256_volta"
"7054256","0","7054256_ida_0_0","Cotia (Terminal Metropolitano Cotia)",,"0",,"7054256_ida"
"9006437","0","9006437_circular_0_0","Itapevi (Centro) Embu das Artes (Centro) (Circular)",,"0",,"9006437_circular"
"12328197","0","12328197_volta_0_0","Sao Bernardo do Campo (Paco Municipal)",,"1",,"12328197_volta"
"12328197","0","12328197_ida_0_0","Sao Paulo (Campo Belo)",,"0",,"12328197_ida"
"13859144","0","13859144_ida_0_0","Santos (Terminal Rodoviario de Santos)",,"0",,"13859144_ida"
"13859144","0","13859144_volta_0_0","Peruibe (Terminal Rodoviario de Peruibe)",,"1",,"13859144_volta"
"14903432","0","14903432_ida_0_0","Santos (Terminal Rodoviario de Santos)",,"0",,"14903432_ida"
"14903432","0","14903432_volta_0_0","Itanhaem (Terminal Rodoviario de Itanhaem)",,"1",,"14903432_volta"
"18049262","0","18049262_ida_0_0","Sao Caetano do Sul (Bairro Santo Antonio)",,"0",,"18049262_ida"
"18049262","0","18049262_volta_0_0","Maua (Vila Mercedes)",,"1",,"18049262_volta"
"18060199","0","18060199_ida_0_0","Cubatao (Terminal Rodoviario de Cubatao)",,"0",,"18060199_ida"
"18060199","0","18060199_volta_0_0","Peruibe (Terminal Rodoviario de Peruibe)",,"1",,"18060199_volta"
"18820938","0","18820938_ida_0_0",,,"0",,"18820938_ida"
"19009349","0","19009349_ida_0_0","Guarulhos (Terminal Metropolitano Cecap)",,"0",,"19009349_ida"
"19009349","0","19009349_volta_0_0","Poa (Terminal Rodoviario Pedro Fava - Cidade Kemel)",,"1",,"19009349_volta"
"19582772","0","19582772_volta_0_0","Praia Grande (Terminal Rodoviario e Urbano Tatico Francisco Gomes da Silva)",,"1",,"19582772_volta"
"19582772","0","19582772_ida_0_0","Cubatao (Centro)",,"0",,"19582772_ida"
"20233248","0","20233248_volta_0_0","Peruibe (Terminal Rodoviario de Peruibe)",,"1",,"20233248_volta"
"20233248","0","20233248_ida_0_0","Praia Grande (Terminal Rodoviario e Urbano Tatico Francisco Gomes da Silva)",,"0",,"20233248_ida"
"20405477","0","20405477_volta_0_0","Sao Vicente (Vila Ema)",,"1",,"20405477_volta"
"20405477","0","20405477_ida_0_0","Cubatao (Centro)",,"0",,"20405477_ida"
"23893076","0","23893076_ida_0_0","Sao Paulo (Metro Carrao)",,"0",,"23893076_ida"
"23893076","0","23893076_volta_0_0","Itaquaquecetuba (Pequeno Coracao)",,"1",,"23893076_volta"
"24540583","0","24540583_ida_0_0","Sao Paulo (Lapa)",,"0",,"24540583_ida"
"24540583","0","24540583_volta_0_0","Osasco (Jardim Primeiro de Maio)",,"1",,"24540583_volta"
"24946087","0","24946087_circular_0_0","Poa (Terminal Rodoviario Jardim Sao Jose) Sao Paulo (Penha) (Circular)",,"0",,"24946087_circular"
"25545590","0","25545590_ida_0_0","Barueri (Alphaville)",,"0",,"25545590_ida"
"25545590","0","25545590_volta_0_0","Carapicuiba (Jardim Angelica)",,"1",,"25545590_volta"
"26411366","0","26411366_ida_0_0","Sao Paulo (Metro Butanta)",,"0",,"26411366_ida"
"26411366","0","26411366_volta_0_0","Pirapora do Bom Jesus (Jardim Bom Jesus)",,"1",,"26411366_volta"
"26440562","0","26440562_volta_0_0","Santana de Parnaiba (Varzea de Souza)",,"1",,"26440562_volta"
"26440562","0","26440562_ida_0_0","Osasco (Centro)",,"0",,"26440562_ida"
"28315404","0","28315404_volta_0_0","Carapicuiba (Parque Jandaia)",,"1",,"28315404_volta"
"28315404","0","28315404_ida_0_0","Santana de Parnaiba (Alphaville 10)",,"0",,"28315404_ida"
"29039564","0","29039564_circular_0_0","Aruja (Centro) Guarulhos (Aeroporto Internacional de Sao Paulo) (Circular)",,"0",,"29039564_circular"
"29623601","0","29623601_ida_0_0","Barueri (Alphaville 3 / Bradesco)",,"0",,"29623601_ida"
"29623601","0","29623601_volta_0_0","Osasco (Jardim Santo Antonio)",,"1",,"29623601_volta"
"29925558","0","29925558_ida_0_0","Sao Paulo (Metro Armenia)",,"0",,"29925558_ida"
"29925558","0","29925558_volta_0_0","Barueri (Alphaville)",,"1",,"29925558_volta"
"29970614","0","29970614_volta_0_0","Barueri (Aldeia da Serra)",,"1",,"29970614_volta"
"30175419","0","30175419_volta_0_0","Santana de Parnaiba (Jardim Professor Benoa)",,"1",,"30175419_volta"
"30175419","0","30175419_ida_0_0","Osasco (Vila Yara)",,"0",,"30175419_ida"
"30234149","0","30234149_ida_0_0","Cotia (Terminal Metropolitano de Cotia)",,"0",,"30234149_ida"
"30234149","0","30234149_volta_0_0","Jandira (Jardim Alvorada)",,"1",,"30234149_volta"
"30638356","0","30638356_volta_0_0","Carapicuiba (Parque Jandaia)",,"1",,"30638356_volta"
"30638356","0","30638356_ida_0_0","Santana de Parnaiba (Residencial Tambore III)",,"0",,"30638356_ida"
"30856783","0","30856783_volta_0_0","Cotia (Atalaia)",,"1",,"30856783_volta"
"30856783","0","30856783_ida_0_0","Sao Paulo (Metro Butanta)",,"0",,"30856783_ida"
"31012436","0","31012436_volta_0_0","Embu-Guacu (Jardim Campestre)",,"1",,"31012436_volta"
"31012436","0","31012436_ida_0_0","Sao Paulo (Terminal Grajau)",,"0",,"31012436_ida"
"32106069","0","32106069_circular_0_0","Cotia (Atalaia) Barueri (Alphaville 2) (Circular)",,"0",,"32106069_circular"
"32412019","0","32412019_circular_0_0","Cotia (Mirante da Mata) Sao Paulo (Itaim Bibi) (Circular)",,"0",,"32412019_circular"
"34104105","0","34104105_ida_0_0","Sao Paulo (Metro Campo Limpo)",,"0",,"34104105_ida"
"34104105","0","34104105_volta_0_0","Taboao da Serra (Jardim Monte Alegre)",,"1",,"34104105_volta"
"34725268","0","34725268_circular_0_0","Guarulhos (Jardim Any) Sao Paulo (Estacao Cptm Sao Miguel Paulista) (Circular)",,"0",,"34725268_circular"
"34873075","0","34873075_volta_0_0","Aruja (Parque Rodrigo Barreto)",,"1",,"34873075_volta"
"34873075","0","34873075_ida_0_0","Sao Paulo (Metro Armenia)",,"0",,"34873075_ida"
"35105382","0","35105382_volta_0_0","Juquitiba (Fazenda Sama)",,"1",,"35105382_volta"
"35105382","0","35105382_ida_0_0","Itapecerica da Serra (Valo Velho)",,"0",,"35105382_ida"
"35353047","0","35353047_volta_0_0","Guarulhos (Terminal Metropolitano Taboao)",,"1",,"35353047_volta"
"35353047","0","35353047_ida_0_0","Sao Paulo (Metro Tucuruvi)",,"0",,"35353047_ida"
"35614268","0","35614268_volta_0_0","Pirapora do Bom Jesus (Igaveta)",,"1",,"35614268_volta"
"35614268","0","35614268_ida_0_0","Osasco (Vila Yara)",,"0",,"35614268_ida"
"35713035","0","35713035_ida_0_0","Itapecerica da Serra (Jardim das Oliveiras)",,"0",,"35713035_ida"
"35713035","0","35713035_volta_0_0","Itapecerica da Serra (Jardim Montezano)",,"1",,"35713035_volta"
"35904004","0","35904004_ida_0_0","Guarulhos (Jardim Santa Mena)",,"0",,"35904004_ida"
"35904004","0","35904004_volta_0_0","Aruja (Mirante)",,"1",,"35904004_volta"
"36566040","0","36566040_volta_0_0","Guarulhos (Terminal Metropolitano Taboao)",,"1",,"36566040_volta"
"36566040","0","36566040_ida_0_0","Sao Paulo (Metro Bras)",,"0",,"36566040_ida"
"36668033","0","36668033_ida_0_0","Sao Paulo (Metro Bras)",,"0",,"36668033_ida"
"36668033","0","36668033_volta_0_0","Guarulhos (Haroldo Veloso)",,"1",,"36668033_volta"
"36944011","0","36944011_volta_0_0","Guarulhos (Vila Any)",,"1",,"36944011_volta"
"36944011","0","36944011_ida_0_0","Sao Paulo (Metro Armenia)",,"0",,"36944011_ida"
"37019041","0","37019041_volta_0_0","Guaruja (Ferry Boat)",,"1",,"37019041_volta"
"37019041","0","37019041_ida_0_0","Bertioga (Riviera de Sao Lourenco)",,"0",,"37019041_ida"
"37081026","0","37081026_ida_0_0","Sao Paulo (Metro Armenia)",,"0",,"37081026_ida"
"37081026","0","37081026_volta_0_0","Guarulhos (Vila Moreira)",,"1",,"37081026_volta"
"37117099","0","37117099_ida_0_0","Sao Paulo (Metro Armenia)",,"0",,"37117099_ida"
"37117099","0","37117099_volta_0_0","Guarulhos (Cidade Soberana)",,"1",,"37117099_volta"
"37220086","0","37220086_circular_0_0","Carapicuiba (Estacao General Miguel Costa - Km 21) Cotia (Km 24 - Rodovia Raposo Tavares) (Circular)",,"0",,"37220086_circular"
"37298051","0","37298051_volta_0_0","Guarulhos (Cocaia)",,"1",,"37298051_volta"
"37298051","0","37298051_ida_0_0","Sao Paulo (Metro Armenia)",,"0",,"37298051_ida"
"37478360","0","37478360_volta_0_0","Peruibe (Terminal Rodoviario de Peruibe)",,"1",,"37478360_volta"
"37478360","0","37478360_ida_0_0","Santos (Centro)",,"0",,"37478360_ida"
"37481020","0","37481020_volta_0_0","Guarulhos (Parque Primavera)",,"1",,"37481020_volta"
"37481020","0","37481020_ida_0_0","Sao Paulo (Metro Carrao)",,"0",,"37481020_ida"
"41736015","0","41736015_volta_0_0","Santo Antonio de Posse (Centro)",,"1",,"41736015_volta"
"41736015","0","41736015_ida_0_0","Campinas (Botafogo)",,"0",,"41736015_ida"
"43006091","0","43006091_ida_0_0","Campinas (Botafogo)",,"0",,"43006091_ida"
"43006091","0","43006091_volta_0_0","Jaguariuna (Distrito Industrial)",,"1",,"43006091_volta"
"69876003","0","69876003_volta_0_0","Jaguariuna (Joao Nassif)",,"1",,"69876003_volta"
"69876003","0","69876003_ida_0_0","Campinas (Botafogo)",,"0",,"69876003_ida"
"73726051","0","73726051_ida_0_0","Santo Antonio de Posse (Centro)",,"0",,"73726051_ida"
"73726051","0","73726051_volta_0_0","Jaguariuna (Terminal Rodoviario de Jaguariuna)",,"1",,"73726051_volta"
"84396497","0","84396497_volta_0_0","Artur Nogueira (Cdhu)",,"1",,"84396497_volta"
"84396497","0","84396497_ida_0_0","Holambra (Centro)",,"0",,"84396497_ida"
"85146112","0","85146112_ida_0_0","Campinas (Campinas Shopping Center)",,"0",,"85146112_ida"
"85146112","0","85146112_volta_0_0","Sumare (Jardim Joao Paulo II)",,"1",,"85146112_volta"
"91546046","0","91546046_ida_0_0","Campinas (Estacao de Transferencia Expedicionarios)",,"0",,"91546046_ida"
"91546046","0","91546046_volta_0_0","Vinhedo (Capela)",,"1",,"91546046_volta"
"94066369","0","94066369_ida_0_0","Campinas (Aeroporto Internacional de Viracopos)",,"0",,"94066369_ida"
"94066369","0","94066369_volta_0_0","Indaiatuba (Terminal Rodoviario de Indaiatuba)",,"1",,"94066369_volta"
"97616095","0","97616095_ida_0_0","Vinhedo (Terminal Rodoviario de Vinhedo)",,"0",,"97616095_ida"
"97616095","0","97616095_volta_0_0","Indaiatuba (Terminal Rodoviario de Indaiatuba)",,"1",,"97616095_volta"
"104356371","0","104356371_circular_0_0","Diadema (Jardim das Maravilhas) Sao Paulo (Jabaquara) (Circular)",,"0",,"104356371_circular"
"105186193","0","105186193_ida_0_0","Campinas (Unicamp)",,"0",,"105186193_ida"
"105186193","0","105186193_volta_0_0","Hortolandia (Estacao de Transferencia Pinheiros)",,"1",,"105186193_volta"
"118486173","0","118486173_volta_0_0","Americana (Terminal Rodoviario Francisco Luiz Bendilatti)",,"1",,"118486173_volta"
"118486173","0","118486173_ida_0_0","Santa Barbara D Oeste (Jardim das Orquideas)",,"0",,"118486173_ida"
"119156173","0","119156173_ida_0_0","Santa Barbara D Oeste (Sao Joaquim)",,"0",,"119156173_ida"
"119156173","0","119156173_volta_0_0","AMERICANA (TERMINAL METROPOLITANO DE AMERICANA)",,"1",,"119156173_volta"
"122056109","0","122056109_volta_0_0","Bertioga (Riviera de Sao Lourenco)",,"1",,"122056109_volta"
"122056109","0","122056109_ida_0_0","Guaruja (Terminal Ferry Boat)",,"0",,"122056109_ida"
"122716027","0","122716027_ida_0_0","Nova Odessa (Jardim Santa Rosa)",,"0",,"122716027_ida"
"122716027","0","122716027_volta_0_0","Americana (Terminal Rodoviario Francisco Luiz Bendilatti)",,"1",,"122716027_volta"
"126876056","0","126876056_volta_0_0","Cosmopolis (Terminal Rodoviario de Cosmopolis)",,"1",,"126876056_volta"
"126876056","0","126876056_ida_0_0","Holambra (Centro)",,"0",,"126876056_ida"
"128156012","0","128156012_volta_0_0","Americana (Terminal Rodoviario Francisco Luiz Bendilatti)",,"1",,"128156012_volta"
"128156012","0","128156012_ida_0_0","Santa Barbara D Oeste (Sao Joaquim)",,"0",,"128156012_ida"
"130636207","0","130636207_ida_0_0","Holambra (Centro)",,"0",,"130636207_ida"
"130636207","0","130636207_volta_0_0","Santo Antonio de Posse (Centro)",,"1",,"130636207_volta"
"131976130","0","131976130_ida_0_0","Campinas (Terminal Multimodal Ramos de Azevedo)",,"0",,"131976130_ida"
"131976130","0","131976130_volta_0_0","Americana (Terminal Rodoviario Francisco Luiz Bendilatti)",,"1",,"131976130_volta"
"133336116","0","133336116_ida_0_0","Sumare (Jardim Residencial Bordon)",,"0",,"133336116_ida"
"133336116","0","133336116_volta_0_0","Americana (Terminal Rodoviario Francisco Luiz Bendilatti)",,"1",,"133336116_volta"
"133796092","0","133796092_ida_0_0","Sumare (Terminal Rodoviario de Sumare)",,"0",,"133796092_ida"
"133796092","0","133796092_volta_0_0","Americana (Terminal Rodoviario Francisco Luiz Bendilatti)",,"1",,"133796092_volta"
"137006067","0","137006067_ida_0_0","Campinas (Shopping Iguatemi)",,"0",,"137006067_ida"
"137006067","0","137006067_volta_0_0","Sumare (Terminal Rodoviario de Sumare)",,"1",,"137006067_volta"
"137326058","0","137326058_volta_0_0","Sumare (Parque Residencial Ipiranga)",,"1",,"137326058_volta"
"137326058","0","137326058_ida_0_0","Campinas (Shopping Iguatemi)",,"0",,"137326058_ida"
"140696024","0","140696024_volta_0_0","Sumare (Terminal Rodoviario de Sumare)",,"1",,"140696024_volta"
"140696024","0","140696024_ida_0_0","Campinas (Shopping Iguatemi)",,"0",,"140696024_ida"
"141496133","0","141496133_volta_0_0","Pindamonhangaba (Araretama)",,"1",,"141496133_volta"
"141496133","0","141496133_ida_0_0","Taubate (Taubate Shopping Center)",,"0",,"141496133_ida"
"141546010","0","141546010_ida_0_0","Holambra (Centro)",,"0",,"141546010_ida"
"141546010","0","141546010_volta_0_0","Santo Antonio de Posse (Centro)",,"1",,"141546010_volta"
"145296085","0","145296085_volta_0_0","Sumare (Jardim Joao Paulo II)",,"1",,"145296085_volta"
"148016009","0","148016009_volta_0_0","Valinhos (Parque das Colinas)",,"1",,"148016009_volta"
"148016009","0","148016009_ida_0_0","Campinas (Estacao de Transferencia Expedicionarios)",,"0",,"148016009_ida"
"152686008","0","152686008_ida_0_0","Santa Barbara D Oeste (Jardim das Orquideas)",,"0",,"152686008_ida"
"152686008","0","152686008_volta_0_0","Americana (Terminal Rodoviario Francisco Luiz Bendilatti)",,"1",,"152686008_volta"
"159366183","0","159366183_ida_0_0","Taubate (Terminal Rodoviario Velho de Taubate)",,"0",,"159366183_ida"
"159366183","0","159366183_volta_0_0","Pindamonhangaba (Centro)",,"1",,"159366183_volta"
"159876023","0","159876023_ida_0_0","Hortolandia (Rosolem)",,"0",,"159876023_ida"
"159876023","0","159876023_volta_0_0","Sumare (Terminal Rodoviario de Sumare)",,"1",,"159876023_volta"
"165976103","0","165976103_ida_0_0","Cacapava (Terminal Rodoviario de Cacapava)",,"0",,"165976103_ida"
"165976103","0","165976103_volta_0_0","Tremembe (Terminal Rodoviario de Tremembe)",,"1",,"165976103_volta"
"166636127","0","166636127_volta_0_0","Monteiro Lobato (Terminal Rodoviario de Monteiro Lobato)",,"1",,"166636127_volta"
"166636127","0","166636127_ida_0_0","Sao Jose dos Campos (Terminal Rodoviario Frederico Ozanan)",,"0",,"166636127_ida"
"170506005","0","170506005_volta_0_0","Natividade da Serra (Centro)",,"1",,"170506005_volta"
"170506005","0","170506005_ida_0_0","Taubate (Terminal Rodoviario Novo de Taubate)",,"0",,"170506005_ida"
"175076038","0","175076038_volta_0_0","Sao Jose dos Campos (Sao Francisco Xavier)",,"1",,"175076038_volta"
"175076038","0","175076038_ida_0_0","Sao Jose dos Campos (Terminal Rodoviario Frederico Ozanan)",,"0",,"175076038_ida"
"197126082","0","197126082_volta_0_0","Sao Jose dos Campos (Terminal Rodoviario Frederico Ozanan)",,"1",,"197126082_volta"
"197126082","0","197126082_ida_0_0","Jacarei (Terminal Rodoviario de Jacarei)",,"0",,"197126082_ida"
"198086158","0","198086158_ida_0_0","Jacarei (Parque Meia Lua)",,"0",,"198086158_ida"
"198086158","0","198086158_volta_0_0","Sao Jose dos Campos (Terminal Rodoviario Frederico Ozanan)",,"1",,"198086158_volta"
"213806031","0","213806031_volta_0_0","Jambeiro (Terminal Rodoviario de Jambeiro)",,"1",,"213806031_volta"
"213806031","0","213806031_ida_0_0","Sao Jose dos Campos (Terminal Rodoviario Frederico Ozanan)",,"0",,"213806031_ida"
"213946013","0","213946013_ida_0_0","Sao Jose dos Campos (Terminal Rodoviario Frederico Ozanan)",,"0",,"213946013_ida"
"213946013","0","213946013_volta_0_0","Paraibuna (Terminal Rodoviario de Paraibuna)",,"1",,"213946013_volta"
"216526101","0","216526101_ida_0_0","Taubate (Terminal Rodoviario Novo de Taubate)",,"0",,"216526101_ida"
"216526101","0","216526101_volta_0_0","Sao Sebastiao (Centro)",,"1",,"216526101_volta"
"230236074","0","230236074_volta_0_0","Campos do Jordao (Terminal Rodoviario de Campos do Jordao)",,"1",,"230236074_volta"
"230236074","0","230236074_ida_0_0","Sao Jose dos Campos (Terminal Rodoviario Frederico Ozanan)",,"0",,"230236074_ida"
"232326445","0","232326445_volta_0_0","Ubatuba (Terminal Rodoviário de Ubatuba - Litoranea)",,"1",,"232326445_volta"
"232326445","0","232326445_ida_0_0","Sao Jose dos Campos (Terminal Rodoviário Frederico Ozanan)",,"0",,"232326445_ida"
"232706140","0","232706140_ida_0_0","Campos do Jordao (Terminal Rodoviario de Campos do Jordao)",,"0",,"232706140_ida"
"232706140","0","232706140_volta_0_0","Sao Bento do Sapucai (Centro)",,"1",,"232706140_volta"
"233406002","0","233406002_ida_0_0","Sao Jose dos Campos (Terminal Rodoviario Frederico Ozanan)",,"0",,"233406002_ida"
"233406002","0","233406002_volta_0_0","Sao Sebastiao (Centro)",,"1",,"233406002_volta"
"236486074","0","236486074_volta_0_0","Caraguatatuba (Terminal Rodoviario de Caraguatatuba)",,"1",,"236486074_volta"
"236486074","0","236486074_ida_0_0","Sao Jose dos Campos (Terminal Rodoviario Frederico Ozanan)",,"0",,"236486074_ida"
"237176058","0","237176058_ida_0_0","Caraguatatuba (Terminal Rodoviario de Caraguatatuba)",,"0",,"237176058_ida"
"237176058","0","237176058_volta_0_0","Sao Sebastiao (Balsa)",,"1",,"237176058_volta"
"237366122","0","237366122_volta_0_0","Ubatuba (Terminal Rodoviario de Ubatuba - Litoranea)",,"1",,"237366122_volta"
"237366122","0","237366122_ida_0_0","Caraguatatuba (Terminal Rodoviario de Caraguatatuba)",,"0",,"237366122_ida"
"241046385","0","241046385_ida_0_0","Taubate (Terminal Rodoviario Velho de Taubate)",,"0",,"241046385_ida"
"241046385","0","241046385_volta_0_0","Pindamonhangaba (Centro)",,"1",,"241046385_volta"
"241956093","0","241956093_ida_0_0","Pindamonhangaba (Terminal Rodoviario de Pindamonhangaba)",,"0",,"241956093_ida"
"241956093","0","241956093_volta_0_0","Ubatuba (Terminal Rodoviario de Ubatuba - Sao Jose)",,"1",,"241956093_volta"
"246076245","0","246076245_ida_0_0","Taubate (Terminal Rodoviario Novo de Taubate)",,"0",,"246076245_ida"
"246076245","0","246076245_volta_0_0","Ubatuba (Terminal Rodoviario de Ubatuba - Sao Jose)",,"1",,"246076245_volta"
"246196242","0","246196242_volta_0_0","Santa Branca (Terminal Rodoviario de Santa Branca)",,"1",,"246196242_volta"
"246196242","0","246196242_ida_0_0","Jacarei (Terminal Rodoviario de Jacarei)",,"0",,"246196242_ida"
"246236166","0","246236166_ida_0_0","Sao Jose dos Campos (Terminal Rodoviario Frederico Ozanan)",,"0",,"246236166_ida"
"246236166","0","246236166_volta_0_0","Cacapava (Terminal Rodoviario de Cacapava)",,"1",,"246236166_volta"
"247296076","0","247296076_ida_0_0","Taubate (Terminal Rodoviario Velho de Taubate)",,"0",,"247296076_ida"
"247296076","0","247296076_volta_0_0","Cacapava (Terminal Rodoviario de Cacapava)",,"1",,"247296076_volta"
"247316070","0","247316070_ida_0_0","Cacapava (Terminal Rodoviario de Cacapava)",,"0",,"247316070_ida"
